
 Word-based means:
 0.14 0.00 0.07 0.00 0.00 0.00  their
 0.00 0.00  a
 0.23 0.18 0.00 0.00 0.00 0.17 0.25  broker
 0.00 0.00 0.04  to
 0.36 0.00 0.00 0.00 0.06 0.10  value
 0.55 0.00 0.00 0.00 0.00 0.00  their
 0.00 0.00 0.00 0.00 1.00 1.00 0.43 0.21 0.00 0.00 0.67 0.00 0.00 0.00 0.00 0.00  billiard-marker
 0.00 0.50 0.00 0.00 0.00 0.33  whose
 0.00 0.00 0.05 0.00 0.00 0.13  skill
 0.07 0.00 0.00 0.00  was
 0.00 0.00 0.09 0.06 0.03 0.00 0.44 0.25  perhaps
 0.00 0.10 0.00 0.00 0.07  have
 0.09 0.00 0.04 0.11  won
 0.06 0.00 0.09 0.04 0.00  more
 0.15 0.00 0.00 0.00 0.08  than
 0.08 0.00 0.06 0.10  his
 0.00 0.00  a
 0.18 0.13 0.00 0.06 0.00 0.13 0.00  banker
 0.69 0.38 0.20 0.00 0.00 0.19 0.10 0.00  engaged
 0.00 0.00 0.00  at
 0.64 0.50 0.20 0.27 0.10 0.11 0.00 0.00 0.00  enormous
 0.00 0.00 0.00 0.00  the
 0.07 0.14 0.00 0.08 0.00 0.22  whole
 0.08 0.00 0.00  of
 0.15 0.18 0.00 0.00 0.00 0.00  their
 0.29 0.00 0.00 0.00 0.00  cash
 0.00 0.00 0.00  in
 0.06 0.00 0.00 0.00  his
 0.00 0.00 0.00 0.00  was
 0.07 0.00 0.00 0.09 0.13  also
 0.00 0.00  a
 0.71 0.63 0.15 0.00 0.00 0.00 0.13  beaver
 0.17 0.00 0.00 0.04 0.08  that
 0.27 0.40 0.07 0.00 0.11 0.08  paced
 0.00 0.00 0.00  on
 0.00 0.00 0.00 0.09  the
 0.00 0.00 0.17 0.04 0.05 0.15  would
 0.11 0.00 0.00 0.00  sit
 0.35 0.57 0.30 0.15 0.19 0.17 0.25  making
 0.18 0.06 0.00 0.00 0.12  lace
 0.00 0.00 0.00  in
 0.00 0.00 0.00 0.00  the
 0.00 0.00 0.00 0.04  had
 0.19 0.07 0.00 0.00 0.10 0.13  often
 0.00 0.00 0.00 0.05  the
 0.44 0.43 0.22 0.19 0.10 0.00 0.50 0.00  bellman
 0.25 0.00 0.00 0.05 0.04  said
 0.20 0.00 0.13 0.00 0.00 0.27  saved
 0.00 0.00 0.00 0.00 0.00  them
 0.23 0.00 0.00 0.09 0.00  from
 0.00 0.10 0.05 0.03 0.05  none
 0.15 0.00 0.00  of
 0.07 0.00 0.00 0.06  the
 0.71 0.44 0.11 0.00 0.11 0.11 0.00 0.00  sailors
 0.20 0.00 0.00 0.07 0.11  knew
 0.00 0.00 0.00 0.03  was
 0.00 0.00 0.00 0.00  one
 0.00 0.08 0.00 0.06  who
 0.11 0.00 0.00 0.00  was
 0.35 0.23 0.00 0.00 0.17 0.00  famed
 0.00 0.00 0.00 0.00  for
 0.00 0.00 0.00 0.00  the
 0.53 0.22 0.10 0.20 0.00 0.00 0.22  number
 0.00 0.00 0.00  of
 0.00 0.00 0.20 0.05 0.11 0.10 0.00  forgot
 0.14 0.00 0.00 0.05 0.08  when
 0.00 0.00 0.00  he
 0.62 0.46 0.43 0.06 0.00 0.15 0.00 0.40  entered
 0.00 0.00 0.00 0.00  the
 0.00 0.00 0.00 0.15 0.03 0.04 0.05 0.14 0.00  umbrella
 0.00 0.00 0.00 0.06  his
 0.42 0.36 0.09 0.10 0.21 0.25  watch
 0.00 0.00 0.00 0.00  all
 0.07 0.00 0.00 0.06  his
 0.53 0.20 0.19 0.05 0.07 0.00 0.20  jewels
 0.13 0.00 0.00 0.00  and
 0.00 0.00 0.00 0.08  the
 0.20 0.36 0.27 0.18 0.00 0.09 0.23 0.40  clothes
 0.00 0.00 0.00  he
 0.06 0.00 0.00 0.11  had
 0.50 0.29 0.12 0.06 0.05 0.09 0.50  bought
 0.00 0.06 0.00 0.00  for
 0.14 0.00 0.00 0.00  the

 IOVP distributions:
  150  145  139  117  the
  141  194  223  235  204  134  place
  151  184  168  178  for
  165  211  a
  177  165  201  208  198  205  snark
  164  156  184  157  the
  136  155  186  219  225  212  175  137  bellman
  134  169  136  he
  151  157  218  253  241  204  224  landed
  171  189  185  172  his
  174  202  178  198  160  crew
  175  177  177  155  167  with
  188  187  200  200  156  each
  196  201  170  179  man
  170  213  157  on
  150  148  203  177  the
  167  183  190  188  top
  182  190  200  of
  172  161  193  173  the
  131  123  a
  131  135  237  232  232  247  160  finger
  144 Infinity Infinity Infinity Infinity Infinity Infinity Infinity    0  entwined
 Infinity Infinity Infinity  in
 Infinity Infinity  126  154  his
  169  153  133  146  the
  210  212  213  212  218  189  place
  198  153  174  196  for
  157  189  a
  196  163  175  234  209  143  snark
  180  202  i
  187  156  181  170  164  have
  200  169  171  205  180  said
  183  177  169  it
  170  179  181  160  164  151  alone
    0  173  224  203  195  179  173  should
  138  151  218  173  243  212  238  175  147  191  encourage
  212  199  168  158  the
    0  138  136  138  the
  147  168  208  235  199  180  place
  184  177  172  160  for
  184  199  a
  151  187  181  202  173  183  snark
  216  214  i
  150  155  185  176  206  have
  154  186  207  203  190  said
  141  171  197  it
  168  154  i
  154  148  195  186  133  tell
  161  185  187  198  you
  187  205  184  183  156  178  three
  129  187  207  204  198  164  times
  175  183  153  is
    0  153  163  155  156  crew
  202  201  186  171  was
  165  211  174  186  200  244  190  170  160  complete
  205  214  191  it
  189  153  156  196  188  193  204  265  212  included
  203  195  a
    0    0  189  146  150  164  maker
  185  224  196  of
  169  147  204  207  213  246  225  145  bonnets
  169  192  184  161  and
    0    0    0  173  176  170  175  158  153  130  barrister
  216  180  162  223  229  200  191  190  brought
  194  211  192  to
  157  185  197  188  186  202  198    0  arrange
  155  170  213  178  211  194  their
  154  138  a
  146  123  211  251  250  205  155  broker
  167  178  169  to
  160  164  174  194  212  212  value
  209  179  186  153  163  162  their
    0    0    0    0    0    0 Infinity Infinity Infinity Infinity Infinity    0    0    0    0    0  billiard-marker
    0  151 Infinity Infinity Infinity Infinity  whose
 Infinity  160  164  178  176  172  skill
  188  207  218  177  was
    0  134  193  183  168  176  194  178  perhaps
  187  190  193  174  176  have
  188  191  183  155  won
  168  192  168  172  208  more
  173  190  197  175  174  than
  140  178  176  150  his
  132  140  a
  143  139  199  255  225  227  194  banker
  231  138  202  234  227  198  220    0  engaged
  201  197  195  at
  130  160  225  192  165  176  213  174  174  enormous
    0  126  129  133  the
  171  219  233  226  213  208  whole
  200  174  173  of
  160  201  184  198  169  171  their
  189  212  198  188  191  cash
  170  187  184  in
  179  154  165  168  his
  183  145  153  156  was
  138  153  242  154  198  also
  184  197  a
  155  190  164  194  195  190  191  beaver
  164  211  206  171  142  that
  163  146  207  216  217  178  paced
  151  175  181  on
  160  152  168  149  the
    0    0  110  136  138  169  would
  197  208  263  204  sit
  171  140  173  195  207  180  195  making
  175  213  182  197  167  lace
  165  162  159  in
  172  156  163  195  the
    0  165  115  131  had
  155  204  256  253  170  153  often
  158  171  167  171  the
  138  195  197  209  228  217  171  214  bellman
  186  207  192  179  169  said
  162  204  183  172  190  187  saved
  176  179  198  191  177  them
  151  172  206  151  180  from
  166  195  164  183  185  none
  166  164  163  of
  153  165  207  168  the
  220  139  160  218  198  230  194  151  sailors
  148  189  196  145  159  knew
    0  161  171  157  was
  189  215  178  154  one
  173  171  205  157  who
  159  183  191  178  was
  181  196  219  192  195  210  famed
  171  189  200  170  for
  178  190  173  183  the
  142  192  245  204  226  188  203  number
  158  171  173  of
    0  183  129  169  168  161  176  forgot
  170  210  191  199  150  when
  180  181  168  he
  123  151  169  216  241  173  224  175  entered
  152  181  167  149  the
    0    0  168  171  175  195  191  160  125  umbrella
  176  181  194  183  his
  164  148  196  201  193  140  watch
  175  183  193  166  all
  159  171  193  174  his
  142  145  190  217  206  213  225  jewels
  173  162  162  162  and
    0   95  120  155  the
  135  141  194  271  222  217  191  184  clothes
  178  191  163  he
  160  179  169  189  had
  169  145  168  203  220  178  217  bought
  196  205  186  172  for
  170  167  191  138  the
