
 Word-based means:
 SFD 474  FFD 390  GD 477  TT 498  PrF 1.00 Pr1 0.74 Pr2 0.25 PrS 0.01 beavers
 0.09 0.11 0.37 0.33 0.09  only
 0.10 0.07 0.20 0.37 0.14 0.11  thing
 0.11 0.23 0.37 0.30  now
 0.13 0.25 0.37 0.24  was
 0.20 0.41 0.39  to
 0.18 0.18 0.26 0.24 0.15  rack
 0.17 0.24 0.39 0.20  its
 0.13 0.15 0.37 0.21 0.13  poor
 0.00 0.00 0.00 0.08 0.16 0.28 0.38 0.07 0.03 0.00  reckoning
 0.19 0.37 0.44  up
 0.27 0.21 0.33 0.19  the
 0.00 0.04 0.23 0.39 0.30 0.04  added
 0.20 0.41 0.40  to
 0.14 0.11 0.23 0.27 0.20 0.05  oneif
 0.11 0.11 0.27 0.31 0.21  that
 0.10 0.12 0.19 0.29 0.25 0.05  could
 0.20 0.23 0.38 0.20  but
 0.27 0.41 0.32  be
 0.00 0.07 0.33 0.41 0.19  said
 0.02 0.11 0.34 0.37 0.15  with
 0.11 0.16 0.32 0.33 0.09  ones
 0.08 0.07 0.04 0.21 0.26 0.22 0.08 0.04  fingers
 0.12 0.24 0.28 0.36  and
 0.04 0.18 0.37 0.21 0.20  with
 0.10 0.06 0.23 0.28 0.27 0.06  tears
 0.13 0.33 0.34 0.20  how
 0.39 0.28 0.33  in
 0.18 0.09 0.07 0.14 0.22 0.22 0.08 0.00  earlier
 0.03 0.21 0.39 0.36  had
 0.09 0.07 0.29 0.29 0.18 0.08  taken
 0.26 0.36 0.38  no
 0.15 0.16 0.15 0.28 0.23 0.02  pains
 0.13 0.12 0.34 0.29 0.13  with
 0.16 0.27 0.37 0.20  its
 0.01 0.05 0.21 0.43 0.20 0.09  thing
 0.10 0.25 0.32 0.32  can
 0.11 0.44 0.45  be
 0.18 0.14 0.25 0.30 0.13  done
 0.08 0.17 0.26 0.34 0.15  said
 0.15 0.21 0.35 0.29  the
 0.10 0.10 0.05 0.19 0.28 0.23 0.05 0.00  butcher
 0.46 0.54  i
 0.00 0.09 0.27 0.34 0.20 0.09  thing
 0.12 0.17 0.24 0.30 0.17  must
 0.26 0.34 0.40  be
 0.24 0.13 0.28 0.25 0.09  done
 0.44 0.56  i
 0.28 0.33 0.39  am
 0.00 0.04 0.21 0.40 0.29 0.06  thing
 0.07 0.10 0.22 0.30 0.18 0.12  shall
 0.22 0.34 0.44  be
 0.19 0.21 0.18 0.31 0.10  done
 0.06 0.16 0.21 0.33 0.17 0.06  bring
 0.28 0.41 0.31  me
 0.19 0.07 0.29 0.22 0.15 0.07  paper
 0.11 0.20 0.35 0.34  and
 0.01 0.16 0.32 0.36 0.15  best
 0.08 0.07 0.16 0.39 0.20 0.09  there
 0.23 0.35 0.43  is
 0.18 0.15 0.28 0.26 0.12  time
 0.26 0.36 0.38  to
 0.00 0.01 0.14 0.31 0.36 0.14 0.04  beaver
 0.02 0.04 0.10 0.24 0.28 0.20 0.10 0.02  brought
 0.07 0.10 0.20 0.35 0.19 0.08  paper
 0.07 0.01 0.05 0.09 0.22 0.29 0.19 0.05 0.01 0.01  portfolio
 0.04 0.29 0.37 0.31  ink
 0.17 0.47 0.36  in
 0.10 0.07 0.04 0.05 0.16 0.24 0.28 0.04 0.02 0.00  unfailing
 0.00 0.01 0.08 0.30 0.28 0.28 0.04 0.01  strange
 0.02 0.04 0.13 0.29 0.31 0.12 0.08  creepy
 0.02 0.01 0.04 0.07 0.21 0.27 0.20 0.15 0.02 0.00  creatures
 0.08 0.17 0.33 0.25 0.17  came
 0.16 0.26 0.42 0.16  out
 0.33 0.38 0.28  of
 0.28 0.10 0.15 0.27 0.17 0.03  their
 0.00 0.01 0.08 0.17 0.28 0.33 0.11 0.02  watched
 0.05 0.22 0.29 0.26 0.18  them
 0.14 0.17 0.31 0.25 0.14  with
 0.04 0.04 0.04 0.12 0.28 0.20 0.21 0.04 0.02 0.01  wondering
 0.00 0.00 0.01 0.07 0.26 0.38 0.20 0.08 0.00 0.00  engrossed
 0.06 0.26 0.37 0.32  was
 0.19 0.26 0.37 0.18  the
 0.12 0.04 0.08 0.21 0.27 0.21 0.06 0.01  butcher
 0.26 0.41 0.33  he
 0.24 0.10 0.09 0.22 0.23 0.10 0.02  heeded
 0.05 0.18 0.33 0.30 0.13  them
 0.04 0.48 0.49  he
 0.17 0.06 0.19 0.26 0.25 0.07  wrote
 0.06 0.09 0.34 0.38 0.13  with
 0.38 0.62  a
 0.28 0.23 0.33 0.16  pen
 0.26 0.45 0.28  in
 0.19 0.12 0.24 0.31 0.13  each
 0.00 0.01 0.03 0.10 0.25 0.42 0.09 0.07 0.03 0.00  explained
 0.12 0.31 0.38 0.19  all
 0.25 0.26 0.32 0.18  the
 0.16 0.15 0.21 0.23 0.22 0.03  while
 0.24 0.33 0.43  in
 0.51 0.49  a
 0.32 0.07 0.07 0.15 0.21 0.15 0.01 0.02  popular
 0.08 0.21 0.46 0.26  the
 0.09 0.07 0.13 0.29 0.22 0.19 0.01  beaver
 0.06 0.15 0.12 0.35 0.22 0.09  could
 0.06 0.13 0.35 0.34 0.12  well

 Refixation probability distributions:
 0.00 0.00 0.57 0.21 0.10 0.14 0.57 1.00  beavers
 0.00 0.80 0.31 0.12 0.15 0.14 0.60  lesson
 0.20 0.13 0.13 0.11 0.25  part
 0.00 0.75 0.43 0.06 0.18 0.59 1.00  beaver
 0.11 0.05 0.04 0.10  had
 0.89 0.43 0.40 0.18 0.07 0.38 0.00 1.00  counted
 0.14 0.17 0.00 0.07 0.37  with
 0.42 0.20 0.50 0.80 0.45 0.25 0.25 0.31 0.00 1.00 0.00  scrupulous
 0.00 0.00 0.00  to
 0.74 0.40 0.10 0.00 0.11 0.33  every
 0.00 0.06 0.02  it
 0.75 0.57 0.17 0.14 0.17 0.62 0.00  fairly
 0.00 0.45 0.04 0.06 0.32  lost
 0.57 0.25 0.05 0.07 0.27 0.25  heart
 0.23 0.05 0.03 0.13  and
 0.40 0.56 0.57 0.67 0.11 0.06 0.36 1.00 0.00  outgrabe
 0.14 0.00 0.06  in
 0.00 0.05 0.02 0.04  the
 1.00 0.40 0.24 0.08 0.28 0.71  third
 0.33 0.00 1.00 0.40 0.33 0.03 0.28 0.38 0.67 0.00 1.00  repetition
 0.50 0.07 0.03 0.13 0.14  felt
 0.44 0.10 0.00 0.08 0.57  that
 0.06 0.03 0.03  in
 0.48 0.17 0.06 0.15 0.21 0.50  spite
 0.04 0.14 0.03  of
 0.52 0.17 0.00 0.15  all
 0.58 0.40 0.50 0.61 0.13 0.11 0.33 0.75 0.00  possible
 0.00 0.03 0.00 0.17  had
 0.86 0.33 0.63 0.29 0.16 0.39 0.44 1.00  somehow
 0.00 1.00 0.50 0.67 0.10 0.14 0.26 0.50 0.67 0.00  contrived
 0.00 0.04 0.05  to
 0.75 0.35 0.04 0.10 0.33  lose
 0.50 0.08 0.08 0.17  the
 0.44 0.36 0.06 0.16 0.33  only
 0.50 0.29 0.11 0.03 0.14 0.73  thing
 0.30 0.05 0.06 0.11  now
 0.17 0.09 0.06 0.18  was
 0.24 0.14 0.03  to
 0.53 0.12 0.04 0.13 0.21  rack
 0.13 0.09 0.03 0.05  its
 0.46 0.20 0.08 0.05 0.46  poor
 0.00 0.00 0.00 0.75 0.31 0.18 0.18 0.29 0.33 0.00  reckoning
 0.08 0.04 0.06  up
 0.38 0.20 0.03 0.00  the
 0.00 0.50 0.17 0.05 0.20 0.75  added
 0.12 0.09 0.06  to
 0.71 0.18 0.17 0.04 0.35 0.40  oneif
 0.10 0.10 0.00 0.14 0.30  that
 0.50 0.17 0.05 0.07 0.40 0.20  could
 0.17 0.05 0.03 0.28  but
 0.42 0.06 0.04  be
 0.00 0.29 0.03 0.03 0.21  said
 0.00 0.09 0.03 0.03 0.27  with
 0.60 0.13 0.13 0.10 0.25  ones
 0.50 0.29 0.50 0.52 0.12 0.32 0.38 1.00  fingers
 0.30 0.00 0.09 0.33  and
 0.25 0.19 0.06 0.00 0.28  with
 0.70 0.17 0.22 0.07 0.30 0.17  tears
 0.18 0.00 0.07 0.22  how
 0.26 0.08 0.00  in
 0.56 0.67 0.71 0.29 0.14 0.18 0.38 0.00  earlier
 0.00 0.00 0.03 0.18  had
 0.33 0.29 0.24 0.07 0.28 0.50  taken
 0.14 0.07 0.06  no
 0.80 0.31 0.27 0.07 0.27 0.50  pains
 0.42 0.27 0.06 0.11 0.33  with
 0.14 0.00 0.06 0.17  its
 0.00 0.20 0.14 0.00 0.10 0.33  thing
 0.20 0.00 0.10 0.13  can
 0.44 0.00 0.03  be
 0.56 0.21 0.12 0.07 0.23  done
 0.38 0.19 0.08 0.18 0.43  said
 0.07 0.10 0.06 0.11  the
 0.80 0.50 0.80 0.26 0.14 0.26 0.80 0.00  butcher
 0.00 0.03  i
 0.00 0.44 0.19 0.06 0.35 0.33  thing
 0.45 0.19 0.00 0.11 0.56  must
 0.20 0.00 0.16  be
 0.58 0.08 0.04 0.12 0.33  done
 0.00 0.03  i
 0.30 0.16 0.08  am
 0.00 0.25 0.15 0.10 0.29 0.50  thing
 0.57 0.40 0.18 0.03 0.39 0.33  shall
 0.06 0.00 0.03  be
 0.74 0.14 0.06 0.13 0.50  done
 0.67 0.31 0.14 0.13 0.35 0.67  bring
 0.18 0.06 0.12  me
 0.37 0.71 0.00 0.00 0.47 0.57  paper
 0.30 0.06 0.06 0.13  and
 0.00 0.31 0.06 0.11 0.27  best
 0.63 0.29 0.13 0.11 0.40 0.56  there
 0.05 0.03 0.06  is
 0.44 0.20 0.14 0.15 0.25  time
 0.00 0.00 0.00  to
 0.00 0.00 0.14 0.10 0.14 0.21 0.75  beaver
