file,block,tokens,subject,duration,nSFD,nFFD,nGD,nTT,PrF,Pr1,Pr2,PrS,length,wpm
12,4,,302,11033,,59.522942510337465,59.522942510337465,114.44281045751634,0.84,0.28,0.56,0.16,25,135.95576905646695
12,5,,302,8768,,48.387169312169306,48.387169312169306,69.17554563492064,0.96,0.52,0.44,0.04,25,171.07664233576642
12,6,,302,13736,,56.691575091575096,56.691575091575096,113.29498299319731,0.9333333333333333,0.3333333333333333,0.6,0.06666666666666667,30,131.04251601630753
12,7,,302,7765,,54.279761904761905,54.279761904761905,85.28109523809525,0.7575757575757576,0.3939393939393939,0.36363636363636365,0.24242424242424243,33,254.9903412749517
11,2,,303,12981,,78.31305114638447,78.31305114638447,149.4225749559083,0.84375,0.3125,0.53125,0.15625,32,147.90848162699328
11,1,,303,1228,,91.95238095238096,91.95238095238096,126.66666666666667,1.0,0.5,0.5,0.0,2,97.7198697068404
11,3,,303,15309,,79.78420138888889,79.78420138888889,132.76197916666666,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.1111111111111111,36,141.09347442680777
11,4,,303,15802,,66.15568086883876,66.15568086883876,183.50022974101924,0.6785714285714286,0.07142857142857142,0.6071428571428571,0.32142857142857145,28,106.31565624604481
11,5,,303,9016,,80.75087719298246,80.75087719298246,107.34492481203009,0.6333333333333333,0.3333333333333333,0.3,0.36666666666666664,30,199.64507542147294
11,6,,303,10740,,68.16552795031055,68.16552795031055,115.38954451345757,0.6571428571428571,0.34285714285714286,0.3142857142857143,0.34285714285714286,35,195.53072625698323
12,3,,303,12342,,84.32321428571427,84.32321428571427,135.73333333333332,0.875,0.4375,0.4375,0.125,32,155.5663587749149
12,2,,303,9361,,57.654734537493155,57.654734537493155,85.67531472359057,0.9666666666666667,0.5333333333333333,0.43333333333333335,0.03333333333333333,30,192.28714880888793
12,1,,303,806,61.095238095238095,61.095238095238095,61.095238095238095,61.095238095238095,0.75,0.75,0.0,0.25,4,297.7667493796526
12,4,,303,13041,,74.70525910364145,74.70525910364145,133.2391176470588,0.8,0.28,0.52,0.2,25,115.02185415228894
12,5,,303,11464,,46.57779581529581,46.57779581529581,99.90048701298701,0.88,0.16,0.72,0.12,25,130.844382414515
12,6,,303,9915,,69.24558985987558,69.24558985987558,103.24958718530148,0.7,0.36666666666666664,0.3333333333333333,0.3,30,181.54311649016643
12,7,,303,5446,,62.82958333333333,62.82958333333333,84.24291666666666,0.6060606060606061,0.42424242424242425,0.18181818181818182,0.3939393939393939,33,363.5695923613662
11,1,,304,1647,,82.88095238095238,82.88095238095238,177.54761904761904,1.0,0.0,1.0,0.0,2,72.85974499089252
11,2,,304,6204,,55.9,55.9,102.14449404761905,0.5,0.15625,0.34375,0.5,32,309.4777562862669
11,3,,304,9843,,65.14318181818182,65.14318181818182,118.57222222222222,0.6111111111111112,0.2777777777777778,0.3333333333333333,0.3888888888888889,36,219.4452910697958
11,4,,304,8106,,66.00507936507937,66.00507936507937,149.68055555555551,0.5357142857142857,0.21428571428571427,0.32142857142857145,0.4642857142857143,28,207.2538860103627
11,5,,304,8649,,52.074019607843134,52.074019607843134,94.40469187675069,0.5666666666666667,0.2,0.36666666666666664,0.43333333333333335,30,208.11654526534863
11,6,,304,6587,,81.7025,81.7025,93.315,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.42857142857142855,35,318.80977683315626
12,2,,304,11273,,60.50612244897959,60.50612244897959,122.55120937263794,0.7,0.26666666666666666,0.43333333333333335,0.3,30,159.6735562849286
12,3,,304,18037,,60.794900058788954,60.794900058788954,190.0693268665491,0.84375,0.21875,0.625,0.15625,32,106.44785718245829
12,4,,304,13769,,74.43003095975233,74.43003095975233,169.60967123691586,0.76,0.2,0.56,0.24,25,108.94037330234585
12,5,,304,7706,,48.72123015873016,48.72123015873016,78.21307319223985,0.72,0.28,0.44,0.28,25,194.65351674020243
12,6,,304,6958,,58.750433164718885,58.750433164718885,76.83387987673703,0.7,0.4666666666666667,0.23333333333333334,0.3,30,258.69502730669734
12,7,,304,9069,,65.43363095238095,65.43363095238095,103.36765873015872,0.7272727272727273,0.3939393939393939,0.3333333333333333,0.2727272727272727,33,218.32616606020508
11,3,,305,20968,,76.33106995884773,76.33106995884773,209.8156378600823,0.75,0.2222222222222222,0.5277777777777778,0.25,36,103.01411674933232
11,1,,305,1080,,68.95238095238095,68.95238095238095,95.52380952380952,1.0,0.5,0.5,0.0,2,111.1111111111111
11,2,,305,5562,,67.85499999999999,67.85499999999999,113.455,0.46875,0.34375,0.125,0.53125,32,345.1995685005393
11,4,,305,4553,,55.18045634920634,55.18045634920634,89.02073412698411,0.42857142857142855,0.25,0.17857142857142858,0.5714285714285714,28,368.98748078190204
11,5,,305,5818,,59.55238095238094,59.55238095238094,76.89255952380952,0.5333333333333333,0.36666666666666664,0.16666666666666666,0.4666666666666667,30,309.3846682708835
11,6,,305,6207,,56.08571428571428,56.08571428571428,84.03333333333335,0.6,0.34285714285714286,0.2571428571428571,0.4,35,338.3276945384244
11,7,,305,8151,,56.84880952380953,56.84880952380953,105.76626984126986,0.5833333333333334,0.3333333333333333,0.25,0.4166666666666667,36,264.9981597350019
12,2,,305,22650,,57.17675736961451,57.17675736961451,176.09515306122452,0.9333333333333333,0.16666666666666666,0.7666666666666667,0.06666666666666667,30,79.47019867549669
12,4,,305,5205,,82.16714070243484,82.16714070243484,109.76604180133593,0.52,0.32,0.2,0.48,25,288.1844380403458
12,5,,305,5263,,41.48315018315017,41.48315018315017,64.8934065934066,0.52,0.32,0.2,0.48,25,285.0085502565077
12,6,,305,5809,,61.26732905982906,61.26732905982906,72.60423382173383,0.6666666666666666,0.5,0.16666666666666666,0.3333333333333333,30,309.86400413152006
11,2,,306,13554,,63.34166666666667,63.34166666666667,160.9269230769231,0.8125,0.21875,0.59375,0.1875,32,141.6555998229305
11,3,,306,11812,,64.99463601532567,64.99463601532567,128.95363984674327,0.8055555555555556,0.16666666666666666,0.6388888888888888,0.19444444444444445,36,182.864883169658
11,4,,306,9808,,48.18604845446951,48.18604845446951,126.29638680033416,0.6785714285714286,0.17857142857142858,0.5,0.32142857142857145,28,171.28874388254488
11,5,,306,3652,,38.358432539682546,38.358432539682546,48.92390873015873,0.4,0.26666666666666666,0.13333333333333333,0.6,30,492.8806133625411
12,2,,306,8033,,44.64229024943311,44.64229024943311,86.88752834467121,0.7,0.3,0.4,0.3,30,224.07568778787504
12,3,,306,7491,,43.11360229276896,43.11360229276896,110.38551587301588,0.5625,0.15625,0.40625,0.4375,32,256.3075690828995
12,4,,306,4652,,58.200675564343385,58.200675564343385,76.14667160982039,0.68,0.48,0.2,0.32,25,322.4419604471195
11,3,,307,15917,,88.66827956989249,88.66827956989249,151.6758064516129,0.8611111111111112,0.2777777777777778,0.5833333333333334,0.1388888888888889,36,135.70396431488345
11,2,,307,9670,,75.42083333333332,75.42083333333332,106.76442307692307,0.8125,0.46875,0.34375,0.1875,32,198.5522233712513
11,4,,307,12495,,67.74591269841271,67.74591269841271,194.9472619047619,0.7142857142857143,0.25,0.4642857142857143,0.2857142857142857,28,134.45378151260505
11,5,,307,11069,,75.59294871794872,75.59294871794872,102.24880952380953,0.8666666666666667,0.6,0.26666666666666666,0.13333333333333333,30,162.61631583702228
11,6,,307,12410,,71.34712301587302,71.34712301587302,136.98392857142858,0.6857142857142857,0.22857142857142856,0.45714285714285713,0.3142857142857143,35,169.21837228041903
11,7,,307,6658,,81.33045112781956,81.33045112781956,115.11115288220553,0.5277777777777778,0.3888888888888889,0.1388888888888889,0.4722222222222222,36,324.42174827275454
12,4,,307,13222,,80.28086134453781,80.28086134453781,152.5160294117647,0.8,0.2,0.6,0.2,25,113.44728482831644
12,1,,307,557,,42.42857142857143,42.42857142857143,60.67857142857143,0.5,0.25,0.25,0.5,4,430.8797127468581
12,2,,307,9356,,57.222371031746036,57.222371031746036,110.19975198412698,0.5333333333333333,0.2,0.3333333333333333,0.4666666666666667,30,192.3899102180419
12,3,,307,5936,,74.91897759103642,74.91897759103642,99.40861344537815,0.53125,0.375,0.15625,0.46875,32,323.45013477088946
12,5,,307,15634,,61.463690476190465,61.463690476190465,156.0094336219336,0.88,0.2,0.68,0.12,25,95.94473583216067
12,6,,307,12145,,59.741602564102564,59.741602564102564,133.84117216117218,0.6666666666666666,0.2,0.4666666666666667,0.3333333333333333,30,148.2091395636064
11,2,,308,11578,,66.29057971014494,66.29057971014494,141.73033126293993,0.71875,0.25,0.46875,0.28125,32,165.83174987044396
11,3,,308,11051,,71.75982905982906,71.75982905982906,131.683547008547,0.7222222222222222,0.25,0.4722222222222222,0.2777777777777778,36,195.45742466745088
11,4,,308,9346,,55.779837490551785,55.779837490551785,119.3817649281935,0.75,0.2857142857142857,0.4642857142857143,0.25,28,179.75604536700192
11,5,,308,10549,,59.94147619047619,59.94147619047619,104.65314285714285,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,30,170.63228742060858
11,6,,308,7479,,55.85075757575758,55.85075757575758,96.33181818181819,0.6285714285714286,0.37142857142857144,0.2571428571428571,0.37142857142857144,35,280.7862013638187
11,7,,308,5633,,52.61397243107769,52.61397243107769,75.36791979949874,0.5277777777777778,0.3333333333333333,0.19444444444444445,0.4722222222222222,36,383.4546422865258
12,2,,308,8354,,45.02357804232804,45.02357804232804,81.46127645502646,0.8,0.36666666666666664,0.43333333333333335,0.2,30,215.46564519990426
12,3,,308,10033,,67.15436507936509,67.15436507936509,141.15638528138527,0.6875,0.25,0.4375,0.3125,32,191.3684840027908
12,4,,308,11240,,69.00054749172396,69.00054749172396,120.13597529921061,0.88,0.4,0.48,0.12,25,133.45195729537366
12,5,,308,4423,,33.09880952380952,33.09880952380952,73.85909090909091,0.44,0.16,0.28,0.56,25,339.13633280578796
12,6,,308,7102,,66.5459706959707,66.5459706959707,83.88371628371627,0.7333333333333333,0.5,0.23333333333333334,0.26666666666666666,30,253.44973246972683
12,7,,308,8261,,63.690993788819874,63.690993788819874,121.18737060041408,0.696969696969697,0.3939393939393939,0.30303030303030304,0.30303030303030304,33,239.68042609853532
11,1,,309,414,,32.16666666666667,32.16666666666667,39.95238095238095,1.0,0.5,0.5,0.0,2,289.8550724637681
11,2,,309,10566,,47.466125541125535,47.466125541125535,125.00952380952381,0.6875,0.15625,0.53125,0.3125,32,181.71493469619534
11,3,,309,10751,,55.61956521739131,55.61956521739131,124.03695652173913,0.6388888888888888,0.1388888888888889,0.5,0.3611111111111111,36,200.91154311226865
11,4,,309,12126,,47.28892668178383,47.28892668178383,129.58208616780044,0.75,0.21428571428571427,0.5357142857142857,0.25,28,138.54527461652646
11,5,,309,8175,,43.96281179138322,43.96281179138322,78.81383219954648,0.7,0.3333333333333333,0.36666666666666664,0.3,30,220.18348623853208
11,6,,309,9094,,46.584424603174604,46.584424603174604,101.7311507936508,0.6857142857142857,0.14285714285714285,0.5428571428571428,0.3142857142857143,35,230.92148669452388
11,7,,309,4632,,53.31166666666667,53.31166666666667,73.78333333333333,0.5555555555555556,0.3611111111111111,0.19444444444444445,0.4444444444444444,36,466.3212435233161
12,4,,309,8244,,55.59811257836468,55.59811257836468,94.30266106442579,0.84,0.32,0.52,0.16,25,181.9505094614265
12,3,,309,9264,,43.69190476190476,43.69190476190476,130.80523809523808,0.625,0.15625,0.46875,0.375,32,207.25388601036272
12,2,,309,8137,,39.28579365079365,39.28579365079365,82.78932539682538,0.6666666666666666,0.2,0.4666666666666667,0.3333333333333333,30,221.2117488017697
12,5,,309,6119,,32.51966490299824,32.51966490299824,59.0567901234568,0.72,0.2,0.52,0.28,25,245.13809445987908
12,6,,309,9691,,40.887034894929634,40.887034894929634,104.83139579718527,0.6333333333333333,0.13333333333333333,0.5,0.36666666666666664,30,185.73934578474874
12,7,,309,10937,,61.13563492063492,61.13563492063492,128.23277777777778,0.7575757575757576,0.15151515151515152,0.6060606060606061,0.24242424242424243,33,181.03684739873825
11,4,,310,8546,,61.372034252297404,61.372034252297404,105.53538011695906,0.6785714285714286,0.21428571428571427,0.4642857142857143,0.32142857142857145,28,196.58319681722443
11,2,,310,9574,,82.9530303030303,82.9530303030303,146.28170995670996,0.6875,0.21875,0.46875,0.3125,32,200.54313766450807
11,3,,310,11644,,63.211507936507935,63.211507936507935,107.18253968253968,0.7777777777777778,0.3611111111111111,0.4166666666666667,0.2222222222222222,36,185.50326348333905
11,5,,310,10301,,62.50582706766917,62.50582706766917,125.21390977443609,0.6333333333333333,0.23333333333333334,0.4,0.36666666666666664,30,174.74031647412872
11,6,,310,7538,,71.2595238095238,71.2595238095238,103.9047619047619,0.6,0.42857142857142855,0.17142857142857143,0.4,35,278.5884850092863
12,4,,310,11728,,71.45755565384049,71.45755565384049,118.03297213622291,0.76,0.28,0.48,0.24,25,127.89904502046384
12,2,,310,11901,,59.433126293995855,59.433126293995855,127.00144927536232,0.7666666666666667,0.26666666666666666,0.5,0.23333333333333334,30,151.24779430299975
12,3,,310,9601,,69.11177248677248,69.11177248677248,133.4943121693122,0.65625,0.25,0.40625,0.34375,32,199.9791688365795
12,5,,310,8789,,43.15108024691358,43.15108024691358,72.12208994708995,0.72,0.44,0.28,0.28,25,170.66788030492663
12,6,,310,11266,,65.14255641477864,65.14255641477864,114.96538009315789,0.9,0.4,0.5,0.1,30,159.77276761938575
12,7,,310,6092,,65.23846153846154,65.23846153846154,136.51858974358973,0.3939393939393939,0.12121212121212122,0.2727272727272727,0.6060606060606061,33,325.01641497045307
11,2,,311,20844,,71.46007326007326,71.46007326007326,216.93360805860806,0.8125,0.15625,0.65625,0.1875,32,92.11283822682786
11,3,,311,8440,,72.86088888888888,72.86088888888888,98.88466666666667,0.6944444444444444,0.4166666666666667,0.2777777777777778,0.3055555555555556,36,255.92417061611374
11,4,,311,5387,,73.81994708994708,73.81994708994708,104.46415343915343,0.5357142857142857,0.25,0.2857142857142857,0.4642857142857143,28,311.8618897345462
11,5,,311,9263,,53.17175324675324,53.17175324675324,93.90687229437229,0.7333333333333333,0.36666666666666664,0.36666666666666664,0.26666666666666666,30,194.32149411637698
11,6,,311,8611,,60.43133333333334,60.43133333333334,101.1292380952381,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.2857142857142857,35,243.87411450470327
11,7,,311,5057,,63.58518518518518,63.58518518518518,80.69444444444444,0.5,0.3611111111111111,0.1388888888888889,0.5,36,427.1307099070595
12,4,,311,5548,,60.85033613445378,60.85033613445378,85.85151260504199,0.6,0.28,0.32,0.4,25,270.36770007209805
12,2,,311,13496,,42.93988957902002,42.93988957902002,121.02353347135956,0.7666666666666667,0.23333333333333334,0.5333333333333333,0.23333333333333334,30,133.37285121517488
12,1,,311,644,,36.142857142857146,36.142857142857146,45.57142857142858,0.75,0.5,0.25,0.25,4,372.67080745341616
12,3,,311,6354,,57.968630952380956,57.968630952380956,86.63863095238095,0.625,0.34375,0.28125,0.375,32,302.1718602455146
12,5,,311,5876,,48.84285714285714,48.84285714285714,79.35540293040293,0.52,0.28,0.24,0.48,25,255.27569775357387
11,2,,312,14966,,66.72924603174604,66.72924603174604,138.3795634920635,0.9375,0.25,0.6875,0.0625,32,128.29079246291596
11,1,,312,341,,62.333333333333336,62.333333333333336,113.66666666666667,0.5,0.0,0.5,0.5,2,351.90615835777123
11,3,,312,7366,,82.79050925925925,82.79050925925925,99.05069444444445,0.6666666666666666,0.4166666666666667,0.25,0.3333333333333333,36,293.2392071680695
11,4,,312,12613,,70.97645502645503,70.97645502645503,144.24165013227514,0.8571428571428571,0.21428571428571427,0.6428571428571429,0.14285714285714285,28,133.19590898279554
11,5,,312,6927,,80.82738095238093,80.82738095238093,103.34470899470898,0.6,0.4,0.2,0.4,30,259.852750108272
11,6,,312,7303,,65.74751082251082,65.74751082251082,90.11796536796535,0.6285714285714286,0.37142857142857144,0.2571428571428571,0.37142857142857144,35,287.55306038614265
11,7,,312,5119,,63.820868347338944,63.820868347338944,91.10518207282914,0.4722222222222222,0.3333333333333333,0.1388888888888889,0.5277777777777778,36,421.9574135573354
12,2,,312,11754,,50.6644761904762,50.6644761904762,101.28590476190476,0.8333333333333334,0.3,0.5333333333333333,0.16666666666666666,30,153.1393568147014
12,1,,312,828,,64.67857142857143,64.67857142857143,83.07142857142857,0.75,0.25,0.5,0.25,4,289.8550724637681
12,3,,312,12879,,54.258745421245415,54.258745421245415,147.81002747252748,0.8125,0.15625,0.65625,0.1875,32,149.07989750757048
12,4,,312,16490,,77.66121782046152,77.66121782046152,178.60441509937306,0.84,0.2,0.64,0.16,25,90.96422073984233
12,5,,312,3708,,27.647751322751322,27.647751322751322,60.50224867724867,0.36,0.16,0.2,0.64,25,404.53074433656957
12,6,,312,3748,,54.17096365173289,54.17096365173289,76.10942519019441,0.43333333333333335,0.3,0.13333333333333333,0.5666666666666667,30,480.2561366061899
11,2,,313,17399,,67.3656037414966,67.3656037414966,166.79863945578228,0.875,0.28125,0.59375,0.125,32,110.3511696074487
11,3,,313,14875,,69.54871794871795,69.54871794871795,146.98910256410255,0.7222222222222222,0.19444444444444445,0.5277777777777778,0.2777777777777778,36,145.21008403361344
11,4,,313,13752,,65.143961352657,65.143961352657,158.02822636300897,0.8214285714285714,0.17857142857142858,0.6428571428571429,0.17857142857142858,28,122.16404886561955
11,5,,313,4535,,55.34412698412699,55.34412698412699,74.2704761904762,0.5,0.3333333333333333,0.16666666666666666,0.5,30,396.91289966923927
11,7,,313,4557,,57.75091036414565,57.75091036414565,72.43018207282914,0.4722222222222222,0.3333333333333333,0.1388888888888889,0.5277777777777778,36,473.99605003291634
12,2,,313,14278,,48.381435472739824,48.381435472739824,138.6028640441684,0.7666666666666667,0.06666666666666667,0.7,0.23333333333333334,30,126.06807676145117
12,3,,313,17794,,61.40129335684891,61.40129335684891,193.34816284538505,0.84375,0.15625,0.6875,0.15625,32,107.90153984489153
12,4,,313,11789,,79.34621148459382,79.34621148459382,164.6255462184874,0.8,0.2,0.6,0.2,25,127.237255068284
12,5,,313,7602,,41.07884294068504,41.07884294068504,87.0640142021721,0.76,0.32,0.44,0.24,25,197.3164956590371
12,6,,313,6131,,42.44539969834087,42.44539969834087,69.74646627881921,0.5666666666666667,0.26666666666666666,0.3,0.43333333333333335,30,293.5899526993965
11,1,,314,789,,46.07142857142857,46.07142857142857,72.64285714285714,1.0,0.5,0.5,0.0,2,152.09125475285168
11,2,,314,14883,,74.74342403628118,74.74342403628118,211.887641723356,0.65625,0.0625,0.59375,0.34375,32,129.00624874017336
11,3,,314,9303,,76.31736111111111,76.31736111111111,105.58842592592593,0.6666666666666666,0.3611111111111111,0.3055555555555556,0.3333333333333333,36,232.18316672041277
11,4,,314,7095,,64.1612012987013,64.1612012987013,87.3570165945166,0.7857142857142857,0.42857142857142855,0.35714285714285715,0.21428571428571427,28,236.7864693446089
11,5,,314,6981,,51.12505411255411,51.12505411255411,69.78084415584416,0.7333333333333333,0.43333333333333335,0.3,0.26666666666666666,30,257.8427159432746
11,6,,314,10405,,68.28538587848934,68.28538587848934,100.476026272578,0.8285714285714286,0.37142857142857144,0.45714285714285713,0.17142857142857143,35,201.82604517059107
11,7,,314,8026,,62.71770186335403,62.71770186335403,100.26966873706006,0.6388888888888888,0.3611111111111111,0.2777777777777778,0.3611111111111111,36,269.1253426364316
12,4,,314,9605,,66.8015939709217,66.8015939709217,116.36539282379618,0.84,0.32,0.52,0.16,25,156.16866215512755
12,3,,314,8214,,53.225306637806646,53.225306637806646,113.1754329004329,0.6875,0.40625,0.28125,0.3125,32,233.74726077428778
12,2,,314,13269,,55.624567099567095,55.624567099567095,128.09469696969697,0.7333333333333333,0.2,0.5333333333333333,0.26666666666666666,30,135.65453312231517
12,5,,314,7881,,44.29975434618292,44.29975434618292,73.05547996976568,0.84,0.4,0.44,0.16,25,190.3311762466692
12,6,,314,7619,,52.03445081488559,52.03445081488559,76.84473111429632,0.7666666666666667,0.4,0.36666666666666664,0.23333333333333334,30,236.2514765717286
12,7,,314,11735,,61.481571428571435,61.481571428571435,124.05314285714284,0.7575757575757576,0.24242424242424243,0.5151515151515151,0.24242424242424243,33,168.72603323391564
11,3,,315,13098,,79.90662393162393,79.90662393162393,145.366452991453,0.7222222222222222,0.3055555555555556,0.4166666666666667,0.2777777777777778,36,164.91067338524965
11,2,,315,10921,,106.79585921325051,106.79585921325051,136.5790890269151,0.71875,0.46875,0.25,0.28125,32,175.80807618349968
11,4,,315,11484,,100.98715041572186,100.98715041572186,166.0583144368859,0.75,0.5,0.25,0.25,28,146.2904911180773
11,5,,315,15026,,90.28447619047618,90.28447619047618,155.59352380952382,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,30,119.79235990949022
11,6,,315,16153,,90.33498168498168,90.33498168498168,167.46483516483516,0.7428571428571429,0.2571428571428571,0.4857142857142857,0.2571428571428571,35,130.00680988051755
12,2,,315,12014,,65.18319530710835,65.18319530710835,115.88305728088336,0.7666666666666667,0.3,0.4666666666666667,0.23333333333333334,30,149.8252039287498
12,3,,315,14614,,84.07695360195359,84.07695360195359,172.76111111111112,0.8125,0.3125,0.5,0.1875,32,131.38086766114685
12,4,,315,16803,,97.64129742806213,97.64129742806213,188.02895339954165,0.88,0.32,0.56,0.12,25,89.26977325477593
12,5,,315,8273,,60.264369256474524,60.264369256474524,79.47451963241437,0.76,0.44,0.32,0.24,25,181.31270397679197
12,6,,315,9742,,71.23518076126771,71.23518076126771,100.68507724159898,0.7666666666666667,0.5,0.26666666666666666,0.23333333333333334,30,184.76698829809072
12,7,,315,4292,,69.92083333333333,69.92083333333333,104.05833333333332,0.30303030303030304,0.21212121212121213,0.09090909090909091,0.696969696969697,33,461.32339235787515
11,3,,316,21424,,64.21182795698924,64.21182795698924,195.55842293906807,0.8611111111111112,0.027777777777777776,0.8333333333333334,0.1388888888888889,36,100.82150858849887
11,2,,316,15476,,78.01410256410256,78.01410256410256,179.45128205128205,0.8125,0.28125,0.53125,0.1875,32,124.06306539157404
11,1,,316,267,38.142857142857146,38.142857142857146,38.142857142857146,38.142857142857146,0.5,0.5,0.0,0.5,2,449.438202247191
11,4,,316,11433,,79.75900072150071,79.75900072150071,135.68116883116883,0.7857142857142857,0.2857142857142857,0.5,0.21428571428571427,28,146.9430595644188
11,5,,316,10052,,57.57495039682539,57.57495039682539,103.8532738095238,0.8,0.3,0.5,0.2,30,179.06884202148825
11,6,,316,7446,,72.91176470588235,72.91176470588235,143.88921568627453,0.4857142857142857,0.17142857142857143,0.3142857142857143,0.5142857142857142,35,282.03062046736505
12,3,,316,12431,,62.963634920634924,62.963634920634924,148.88490476190475,0.78125,0.25,0.53125,0.21875,32,154.45257823183977
12,1,,316,526,,34.547619047619044,34.547619047619044,52.61904761904762,0.5,0.25,0.25,0.5,4,456.2737642585551
12,2,,316,10152,,48.9540343915344,48.9540343915344,98.02734788359788,0.8,0.26666666666666666,0.5333333333333333,0.2,30,177.3049645390071
12,4,,316,11785,,69.37775210084035,69.37775210084035,165.38186974789917,0.8,0.16,0.64,0.2,25,127.28044123886296
12,5,,316,6853,,37.65275297619047,37.65275297619047,63.985863095238095,0.64,0.32,0.32,0.36,25,218.8822413541515
12,6,,316,8077,,50.91392905340273,50.91392905340273,93.60444380181224,0.6333333333333333,0.23333333333333334,0.4,0.36666666666666664,30,222.85502042837686
12,7,,316,4551,,51.37564102564103,51.37564102564103,87.58717948717948,0.3939393939393939,0.21212121212121213,0.18181818181818182,0.6060606060606061,33,435.06921555702047
11,2,,317,10537,,84.73722527472526,84.73722527472526,116.62820512820514,0.8125,0.5625,0.25,0.1875,32,182.21505172250167
11,3,,317,10847,,78.6741379310345,78.6741379310345,108.74501915708812,0.8055555555555556,0.4722222222222222,0.3333333333333333,0.19444444444444445,36,199.13340094035217
11,4,,317,4769,,41.399719887955186,41.399719887955186,58.71211484593838,0.6071428571428571,0.39285714285714285,0.21428571428571427,0.39285714285714285,28,352.2751100859719
11,6,,317,4479,,33.876934523809524,33.876934523809524,62.67633928571428,0.45714285714285713,0.17142857142857143,0.2857142857142857,0.5428571428571428,35,468.85465505693236
12,1,,317,710,,78.94047619047619,78.94047619047619,91.52380952380952,0.75,0.5,0.25,0.25,4,338.02816901408454
12,2,,317,9408,,57.04194444444445,57.04194444444445,117.60670634920635,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.3333333333333333,30,191.3265306122449
12,3,,317,5916,,57.69691876750701,57.69691876750701,103.18669467787115,0.53125,0.3125,0.21875,0.46875,32,324.54361054766736
12,4,,317,12797,,57.89787915166066,57.89787915166066,150.01265172735762,0.84,0.24,0.6,0.16,25,117.21497225912323
12,5,,317,10672,,49.006018518518516,49.006018518518516,91.51944444444446,0.96,0.44,0.52,0.04,25,140.55472263868063
12,6,,317,8035,,52.04979989146656,52.04979989146656,102.07302604802605,0.6,0.2,0.4,0.4,30,224.019912881145
11,2,,318,10176,,86.55810439560439,86.55810439560439,120.58946886446886,0.8125,0.5,0.3125,0.1875,32,188.67924528301884
11,1,,318,332,34.85714285714286,34.85714285714286,34.85714285714286,34.85714285714286,1.0,1.0,0.0,0.0,2,361.4457831325301
11,3,,318,8907,,77.45987654320987,77.45987654320987,97.35185185185185,0.75,0.5277777777777778,0.2222222222222222,0.25,36,242.505894240485
11,4,,318,7353,,59.77009803921569,59.77009803921569,98.08671802054155,0.6071428571428571,0.32142857142857145,0.2857142857142857,0.39285714285714285,28,228.4781721746226
11,5,,318,12081,,76.26125,76.26125,127.70678571428573,0.6666666666666666,0.26666666666666666,0.4,0.3333333333333333,30,148.99428855227217
11,6,,318,11310,,64.53843537414966,64.53843537414966,95.5277210884354,0.8,0.42857142857142855,0.37142857142857144,0.2,35,185.6763925729443
12,4,,318,11480,,68.84846716464362,68.84846716464362,141.08832088390912,0.72,0.28,0.44,0.28,25,130.66202090592336
12,2,,318,7845,,54.795304232804234,54.795304232804234,72.54986772486772,0.8,0.5,0.3,0.2,30,229.44550669216062
12,3,,318,7665,,63.68734126984127,63.68734126984127,110.6067857142857,0.625,0.28125,0.34375,0.375,32,250.48923679060664
12,5,,318,8254,,47.348677248677255,47.348677248677255,72.12739984882842,0.84,0.48,0.36,0.16,25,181.73007026896053
12,6,,318,6391,,53.564603174603164,53.564603174603164,101.88460317460317,0.5,0.13333333333333333,0.36666666666666664,0.5,30,281.6460647785949
12,7,,318,5094,,58.90811965811966,58.90811965811966,106.52905982905983,0.3939393939393939,0.18181818181818182,0.21212121212121213,0.6060606060606061,33,388.69257950530033
11,2,,319,6799,,65.94537037037038,65.94537037037038,111.7776455026455,0.5625,0.28125,0.28125,0.4375,32,282.3944697749669
11,3,,319,5516,,52.871388888888895,52.871388888888895,73.49805555555555,0.5555555555555556,0.2777777777777778,0.2777777777777778,0.4444444444444444,36,391.5881073241479
11,4,,319,8032,,58.96363095238096,58.96363095238096,96.48428571428572,0.7142857142857143,0.32142857142857145,0.39285714285714285,0.2857142857142857,28,209.16334661354583
11,5,,319,5600,,41.4526455026455,41.4526455026455,61.894312169312165,0.6,0.3333333333333333,0.26666666666666666,0.4,30,321.42857142857144
11,6,,319,6278,,45.822180451127814,45.822180451127814,89.95877192982456,0.5428571428571428,0.2571428571428571,0.2857142857142857,0.45714285714285713,35,334.5014335775725
12,2,,319,7950,,38.29993098688751,38.29993098688751,72.29886128364389,0.7666666666666667,0.23333333333333334,0.5333333333333333,0.23333333333333334,30,226.41509433962264
12,3,,319,6543,,57.82907177363699,57.82907177363699,79.9438060731539,0.71875,0.5,0.21875,0.28125,32,293.4433745988079
12,4,,319,6365,,57.60947712418301,57.60947712418301,85.43131808278866,0.72,0.4,0.32,0.28,25,235.66378633150038
12,5,,319,6129,,33.44344070961718,33.44344070961718,63.53949579831933,0.68,0.24,0.44,0.32,25,244.7381302006853
